ID pheno
FID65_ID65 -0.323562755163494
FID66_ID66 0.252037083442457
FID67_ID67 -0.496238630880121
FID68_ID68 -0.362207094804479
FID69_ID69 0.34250531898235
FID70_ID70 0.277466838176113
FID71_ID71 -2.28780029385022
FID72_ID72 -0.0724692436064242
FID73_ID73 3.35877645952162
FID74_ID74 -1.89537163050559
FID75_ID75 0.191278848373241
FID76_ID76 -0.131485519003097
FID77_ID77 -0.182966403928837
FID78_ID78 -0.480309971498133
FID79_ID79 0.4375561443883
FID80_ID80 1.70346782224785
FID81_ID81 0.376689673783488
FID82_ID82 -0.0948293849699687
FID83_ID83 0.0549982526251228
FID84_ID84 -2.30913803074117
FID85_ID85 -0.982425025227432
FID86_ID86 0.826621343288175
FID87_ID87 -0.502457142171371
FID88_ID88 3.13977893184652
FID89_ID89 0.375629397875146
FID90_ID90 1.76079644637934
FID91_ID91 -2.05536735337176
FID92_ID92 2.57627283186661
FID93_ID93 0.859561344353528
FID94_ID94 -0.27179727570228
FID95_ID95 0.545955643530303
FID96_ID96 0.452298694484749
FID97_ID97 -0.100515569105933
FID98_ID98 -2.59440167846284
FID99_ID99 -0.672752320612212
FID100_ID100 0.0445631065891492
FID101_ID101 1.4098788563791
FID102_ID102 -1.12339078300086
FID103_ID103 -2.55282714669413
FID104_ID104 -3.74159869007795
FID105_ID105 -1.21941155328572
FID106_ID106 -0.417797979606167
FID107_ID107 -1.03804159469149
FID108_ID108 -2.04159205559412
FID109_ID109 0.457625993655911
FID110_ID110 2.31617250296101
FID111_ID111 -0.352401246325756
FID112_ID112 -3.08112253265379
FID113_ID113 -0.830067756115637
FID114_ID114 1.94693793120341
FID115_ID115 1.75607040714345
FID116_ID116 2.06830683298087
FID117_ID117 -1.26539226569991
FID118_ID118 0.371229836620754
FID119_ID119 2.03645222501786
FID120_ID120 1.11312534501595
FID121_ID121 0.294720153672497
FID122_ID122 -2.50480348081884
FID123_ID123 0.444969479339905
FID124_ID124 -2.16646899128555
FID125_ID125 1.82101033244386
FID126_ID126 -1.65665932435494
FID127_ID127 -0.334952386504403
FID128_ID128 -0.269861952463229
FID129_ID129 1.54939551983479
FID130_ID130 -0.109874278692718
FID131_ID131 -0.829542754212396
FID132_ID132 -1.28336257275012
FID133_ID133 0.61733198113627
FID134_ID134 0.683173701412961
FID135_ID135 1.2934187487268
FID136_ID136 1.48431078476503
FID137_ID137 -0.172234485822573
FID138_ID138 -0.629585181321314
FID139_ID139 0.106325288923239
FID140_ID140 -0.682698272888136
FID141_ID141 -0.130158893617718
FID142_ID142 -1.11332207601437
FID143_ID143 -1.59516444458601
FID144_ID144 -1.72030988656062
FID145_ID145 1.24130537780064
FID146_ID146 -0.119201018227143
FID147_ID147 -0.303074129406912
FID148_ID148 -0.627368841357637
FID149_ID149 0.774315076069894
FID150_ID150 0.248263412242549
FID151_ID151 -0.478427520427871
FID152_ID152 0.163794197819357
FID153_ID153 0.335645379167886
FID154_ID154 -4.4197165603059
FID155_ID155 -2.08255674052805
FID156_ID156 0.375927201697634
FID157_ID157 -0.740045922977572
FID158_ID158 2.8287682850247
FID159_ID159 0.528084899526463
FID160_ID160 0.484459021697889
FID161_ID161 0.0453544358438211
FID162_ID162 -1.23873900269966
FID163_ID163 -2.12843771718131
FID164_ID164 -0.637511181763186
FID165_ID165 -1.58362154991557
FID166_ID166 -1.07465189391859
FID167_ID167 -0.882558428067926
FID168_ID168 -0.829918047364724
FID169_ID169 -0.983249031978779
FID170_ID170 3.2622355939141
FID171_ID171 -1.37581385880204
FID172_ID172 2.14694720373779
FID173_ID173 -0.469589953749461
FID174_ID174 -1.90164202308542
FID175_ID175 0.583088463746997
FID176_ID176 1.49603850482536
FID177_ID177 0.338609708004897
FID178_ID178 -2.19754741355143
FID179_ID179 0.274554456439074
FID180_ID180 -1.37349075543129
FID181_ID181 -1.43840086778033
FID182_ID182 0.121356418261013
FID183_ID183 2.54140501275245
FID184_ID184 0.238456946245022
FID185_ID185 -1.4922206684589
FID186_ID186 -0.882279162975618
FID187_ID187 0.601542322684582
FID188_ID188 -1.2462429699844
FID189_ID189 -2.34490778687289
FID190_ID190 -1.44583775412285
FID191_ID191 -0.947371806034659
FID192_ID192 1.14562200379096
FID193_ID193 0.746009542835823
FID194_ID194 -2.10740894223846
FID195_ID195 0.586562613116529
FID196_ID196 1.88887014759123
FID197_ID197 -2.15388737939789
FID198_ID198 -2.67374542848966
FID199_ID199 1.1376745592501
FID200_ID200 -0.152046186898335
FID201_ID201 0.576587181660287
FID202_ID202 -1.32558068887786
FID203_ID203 0.486404629704956
FID204_ID204 0.000728319958539947
FID205_ID205 -2.97477389513315
FID206_ID206 1.36518506466607
FID207_ID207 -1.12148119775549
FID208_ID208 -0.58976741461114
FID209_ID209 1.00568433505299
FID210_ID210 -2.52206994860047
FID211_ID211 -0.430914281658296
FID212_ID212 0.256891016587144
FID213_ID213 -1.84630350962502
FID214_ID214 -0.923077410642637
FID215_ID215 0.777303777805543
FID216_ID216 -0.357247272928978
FID217_ID217 0.925472898493719
FID218_ID218 -1.25797674073028
FID219_ID219 0.190685242058914
FID220_ID220 1.00061175610317
FID221_ID221 0.264731044675791
FID222_ID222 -1.52230239023995
FID223_ID223 1.86972727640517
FID224_ID224 -0.762292338008013
FID225_ID225 0.13855331571701
FID226_ID226 -0.531333511140768
FID227_ID227 -0.472801547777834
FID228_ID228 -0.765983940226433
FID229_ID229 1.24365205505031
FID230_ID230 0.208184767343935
FID231_ID231 -0.405925192924153
FID232_ID232 0.839773594323733
FID233_ID233 2.23280663011661
FID234_ID234 -0.393074612339528
FID235_ID235 -0.914263752764697
FID236_ID236 0.195757807075262
FID237_ID237 -0.0344234260328092
FID238_ID238 -0.895260538983558
FID239_ID239 -2.11367777879277
FID240_ID240 2.06854759469664
FID241_ID241 -0.159598096011635
FID242_ID242 -1.22643412248907
FID243_ID243 0.325850985847097
FID244_ID244 -0.703634571299178
FID245_ID245 -1.74877881516432
FID246_ID246 -0.410851485108667
FID247_ID247 0.691674953638839
FID248_ID248 -0.0236951041856436
FID249_ID249 -1.22982558850035
FID250_ID250 0.166182275573347
FID251_ID251 -0.184239256252687
FID252_ID252 -0.328963602436093
FID253_ID253 -2.11974519198028
FID254_ID254 -0.696836081468959
FID255_ID255 1.28626043945018
FID256_ID256 -2.00572799187816
FID257_ID257 -0.231511765927152
FID258_ID258 -2.39190480529776
FID259_ID259 -1.38103462936337
FID260_ID260 0.410973326426744
FID261_ID261 1.03658322709788
FID262_ID262 2.73409706947139
FID263_ID263 1.90212317578724
FID264_ID264 -0.0446633618286055
FID265_ID265 -0.982646144432696
FID266_ID266 0.166271256514957
FID267_ID267 1.21391660772094
FID268_ID268 0.289261888093273
FID269_ID269 0.152247324795754
FID270_ID270 0.604697135275928
FID271_ID271 -3.21426373545205
FID272_ID272 -1.17011074120121
FID273_ID273 0.145554706808094
FID274_ID274 1.32645328140787
FID275_ID275 -0.430155038500002
FID276_ID276 -0.0867492917489624
FID277_ID277 -1.54787860459571
FID278_ID278 -1.85486699984446
FID279_ID279 -0.427664913896772
FID280_ID280 -2.00644984961817
FID281_ID281 1.1115905066858
FID282_ID282 -2.31254568694248
FID283_ID283 1.02360439316431
FID284_ID284 -1.19222806199103
FID285_ID285 -1.14375882099937
FID286_ID286 0.862403722092384
FID287_ID287 2.0502304469239
FID288_ID288 -0.361285111317634
FID289_ID289 -0.459894680113634
FID290_ID290 1.41851932439755
FID291_ID291 -0.640100022579205
FID292_ID292 -0.313622585317747
FID293_ID293 1.747969080612
FID294_ID294 -0.275704378708726
FID295_ID295 1.51376660187561
FID296_ID296 0.366256793808664
FID297_ID297 -0.578117520061503
FID298_ID298 0.825222542892188
FID299_ID299 0.917626702133678
FID300_ID300 0.64957560759771
FID301_ID301 0.0613144086145325
FID302_ID302 2.24491654084451
FID303_ID303 -0.732415750272501
FID304_ID304 0.0947725583652395
FID305_ID305 -0.00806421068875496
FID306_ID306 2.32682114790245
FID307_ID307 -1.00527288884172
FID308_ID308 -0.234792316180271
FID309_ID309 -0.157062319492113
FID310_ID310 -0.193934020755254
FID311_ID311 -1.05880637505252
FID312_ID312 -1.52615195237758
FID313_ID313 -2.14418248484802
FID314_ID314 -0.355387262805802
FID315_ID315 -0.0527075246915146
FID316_ID316 0.379962425112902
FID317_ID317 0.377565385817824
FID318_ID318 0.944514760863673
FID319_ID319 0.0320620397814926
FID320_ID320 0.319866900689959
FID321_ID321 -2.13926511399571
FID322_ID322 1.34855508247919
FID323_ID323 -3.42740312858008
FID324_ID324 0.143767179660136
FID325_ID325 3.42199692390881
FID326_ID326 -1.81331461920568
FID327_ID327 0.703600825314966
FID328_ID328 -1.21122883598738
FID329_ID329 3.03117528863177
FID330_ID330 0.231566820165506
FID331_ID331 0.387375108204513
FID332_ID332 1.12716729016234
FID333_ID333 -1.74036288123167
FID334_ID334 1.36888530542083
FID335_ID335 2.24537164293694
FID336_ID336 1.87812154580824
FID337_ID337 0.242839341851015
FID338_ID338 0.0241106871427863
FID339_ID339 -0.293984711439694
FID340_ID340 0.276358600096196
FID341_ID341 -0.466766982101517
FID342_ID342 -1.10382349364674
FID343_ID343 0.483686246131267
FID344_ID344 0.834839155644235
FID345_ID345 -1.27090091224899
FID346_ID346 -0.855972517648124
FID347_ID347 3.936895026284
FID348_ID348 -2.50777158827482
FID349_ID349 2.39822621024566
FID350_ID350 -0.402629783369707
FID351_ID351 0.13512777042481
FID352_ID352 1.02919146465205
FID353_ID353 -0.242872511951503
FID354_ID354 0.174681309180327
FID355_ID355 -1.76716487203718
FID356_ID356 -0.329991201105023
FID357_ID357 1.42087034400714
FID358_ID358 0.123723149495854
FID359_ID359 -0.342556255407327
FID360_ID360 -1.85542555941721
FID361_ID361 1.34040106332612
FID362_ID362 -0.467381040787454
FID363_ID363 0.170046883262953
FID364_ID364 -1.70881158033996
FID365_ID365 -2.06653294432584
FID366_ID366 1.93512561892044
FID367_ID367 2.20860870474752
FID368_ID368 0.512978552523672
FID369_ID369 -0.236151901822649
FID370_ID370 2.06701172684753
FID371_ID371 -0.270823661562732
FID372_ID372 -0.671538663938004
FID373_ID373 1.05325908528566
FID374_ID374 -0.762776314644293
FID375_ID375 0.415713028308236
FID376_ID376 0.651312873569653
FID377_ID377 1.77439464376773
FID378_ID378 -2.35282517797003
FID379_ID379 -0.732448620473603
FID380_ID380 -0.246192196985743
FID381_ID381 -2.22762546832883
FID382_ID382 0.0482372999739549
FID383_ID383 4.20770214261236
FID384_ID384 -0.997022159510492
FID385_ID385 -3.41307971531135
FID386_ID386 -0.233784572847791
FID387_ID387 2.2346044443655
FID388_ID388 0.790712522132155
FID389_ID389 0.87411206065841
FID390_ID390 1.89960613004448
FID391_ID391 1.51173809424455
FID392_ID392 -0.275513712014726
FID393_ID393 -1.65556969098819
FID394_ID394 1.33519810234252
FID395_ID395 -0.966858754122446
FID396_ID396 -0.221121297941677
FID397_ID397 -1.55394907047581
FID398_ID398 1.29406683967566
FID399_ID399 2.71429147698067
FID400_ID400 -0.833477381318936
FID401_ID401 -0.517514527066687
FID402_ID402 -2.77215668266477
FID403_ID403 0.22396408406582
FID404_ID404 -1.80227288601963
FID405_ID405 0.892761929279113
FID406_ID406 -0.757894733615773
FID407_ID407 -2.16663440972653
FID408_ID408 1.61603147006827
FID409_ID409 -0.172850041561094
FID410_ID410 -1.19464932522119
FID411_ID411 0.0290690490127872
FID412_ID412 -0.435823360011283
FID413_ID413 1.72127844429931
FID414_ID414 1.94236752056207
FID415_ID415 -0.669018472014886
FID416_ID416 -0.458894206729283
FID417_ID417 1.98696675976929
FID418_ID418 0.267000161987955
FID419_ID419 0.595546173941874
FID420_ID420 -3.25101986228297
FID421_ID421 2.87698024352386
FID422_ID422 2.67912120593026
FID423_ID423 -1.11530834559479
FID424_ID424 -1.06126564578817
FID425_ID425 -2.18014851068824
FID426_ID426 0.683473336066927
FID427_ID427 -0.174291560619792
FID428_ID428 2.20229333075755
FID429_ID429 1.23053792368263
FID430_ID430 0.850278166349787
FID431_ID431 -1.20849699654504
FID432_ID432 -0.982764014089569
FID433_ID433 -0.147266051802375
FID434_ID434 -1.4875847353839
FID435_ID435 -0.971018708254951
FID436_ID436 -0.0828626097933048
FID437_ID437 -0.479960837291247
FID438_ID438 0.993430619060431
FID439_ID439 0.0737787901392962
FID440_ID440 0.706173307373487
FID441_ID441 -1.03141305074594
FID442_ID442 -0.384642126552101
FID443_ID443 -0.90007004941532
FID444_ID444 -1.05451034356967
FID445_ID445 0.699260315668342
FID446_ID446 0.93184824858277
FID447_ID447 -1.98912943068291
FID448_ID448 0.0582194395635715
FID449_ID449 -1.38366428772917
FID450_ID450 1.31266976467006
FID451_ID451 -1.26904234574876
FID452_ID452 0.109363030509266
FID453_ID453 0.65616319039062
FID454_ID454 0.794553246287043
FID455_ID455 0.780065870033377
FID456_ID456 1.20285787240993
FID457_ID457 -0.0633284025648649
FID458_ID458 0.274252222186254
FID459_ID459 -0.386712749585807
FID460_ID460 -1.02926258356484
FID461_ID461 1.27559545220759
FID462_ID462 0.796178144628002
FID463_ID463 -0.612164163801101
FID464_ID464 -2.29032591193095
FID465_ID465 1.10616090274848
FID466_ID466 1.38320465649127
FID467_ID467 1.02424415777825
FID468_ID468 -0.84225734066281
FID469_ID469 0.272676787480997
FID470_ID470 1.69604069813863
FID471_ID471 -2.33948166673545
FID472_ID472 -0.845300734134494
FID473_ID473 -1.04038979094164
FID474_ID474 1.25327625655379
FID475_ID475 1.7693900211856
FID476_ID476 0.856821149294148
FID477_ID477 -0.135562905360891
FID478_ID478 -1.72336676614277
FID479_ID479 -1.59784295434745
FID480_ID480 -3.21321137069185
FID481_ID481 -0.316930269653223
FID482_ID482 -0.855968866589438
FID483_ID483 0.0881946489083981
FID484_ID484 -0.787990268806938
FID485_ID485 0.0933471936775179
FID486_ID486 2.37033319861216
FID487_ID487 -0.0461825453598855
FID488_ID488 0.810506188443491
FID489_ID489 0.430730296332245
FID490_ID490 0.301003640953604
FID491_ID491 -0.918604523215477
FID492_ID492 -2.63091577618923
FID493_ID493 0.865535411646447
FID494_ID494 1.18600338579212
FID495_ID495 0.1485448297259
FID496_ID496 -0.161518304301021
FID497_ID497 1.74160656220665
FID498_ID498 -0.0456756457528766
FID499_ID499 1.0792961375186
FID500_ID500 -0.234051932939345
FID501_ID501 -0.0407618099333772
FID502_ID502 1.77144430372458
FID503_ID503 0.753754741566596
FID504_ID504 0.890259091027217
FID505_ID505 -3.04146296893548
FID506_ID506 -0.536123205721951
FID507_ID507 0.486375814032838
FID508_ID508 -2.838923590276
FID509_ID509 0.920600457480877
FID510_ID510 1.15894681398167
FID511_ID511 -1.35807644969542
FID512_ID512 -2.32228925405629
FID513_ID513 0.833482393503907
FID514_ID514 -0.461726658258136
FID515_ID515 -0.859613041461722
FID516_ID516 -2.21054996815275
FID517_ID517 -0.282899777242855
FID518_ID518 1.03116545928957
FID519_ID519 -0.478206641953828
FID520_ID520 2.71699186473068
FID521_ID521 -0.54382340936105
FID522_ID522 1.07762839468487
FID523_ID523 0.00451241423602466
FID524_ID524 0.644788244323016
FID525_ID525 1.37093225331406
FID526_ID526 1.81328918737764
FID527_ID527 0.400837191656612
FID528_ID528 -0.231880051854526
FID529_ID529 -0.464391277271276
FID530_ID530 0.243895209456799
FID531_ID531 -0.76002893011379
FID532_ID532 0.332181367326117
FID533_ID533 1.01885759662466
FID534_ID534 0.802130318411152
FID535_ID535 0.834320340462908
FID536_ID536 1.99354359989022
FID537_ID537 0.522516728724984
FID538_ID538 1.31880876795135
FID539_ID539 -1.14447581037133
FID540_ID540 0.97421421093387
FID541_ID541 -0.848872117070179
FID542_ID542 -0.658985886377084
FID543_ID543 3.15512980951709
FID544_ID544 -0.738046753570722
FID545_ID545 0.341969096123605
FID546_ID546 1.11156149862654
FID547_ID547 1.22684499474211
FID548_ID548 -3.25611053137354
FID549_ID549 -1.80003408563443
FID550_ID550 -0.472296247785721
FID551_ID551 -0.0328713598894732
FID552_ID552 1.057389278715
FID553_ID553 1.69516206488708
FID554_ID554 -1.24866188228567
FID555_ID555 -1.4106626210895
FID556_ID556 -0.723894221597205
FID557_ID557 2.40390730636508
FID558_ID558 -1.75646971910057
FID559_ID559 1.41331638879941
FID560_ID560 -0.108952099620101
FID561_ID561 0.0355710203107213
FID562_ID562 1.16585163641935
FID563_ID563 2.34571824277402
FID564_ID564 0.0772944784805589
FID565_ID565 0.896828205369923
FID566_ID566 1.43970232108881
FID567_ID567 1.14407306455772
FID568_ID568 -1.7649234196347
FID569_ID569 -0.100544085261116
FID570_ID570 -1.58748011521705
FID571_ID571 -1.5298211809428
FID572_ID572 -1.02160158715225
FID573_ID573 -1.65391724432874
FID574_ID574 -1.21365727166419
FID575_ID575 -1.0818350771705
FID576_ID576 1.34805847030838
FID577_ID577 1.52345841453808
FID578_ID578 -0.569931291033922
FID579_ID579 0.116685969915516
FID580_ID580 1.88536482308553
FID581_ID581 -3.8458364991577
FID582_ID582 0.593642394727629
FID583_ID583 -0.114573709698399
FID584_ID584 1.01712764876581
FID585_ID585 1.48860473748779
FID586_ID586 0.377658120930052
FID587_ID587 0.564567009697253
FID588_ID588 1.31203021546309
FID589_ID589 1.24968209336213
FID590_ID590 0.335487174014169
FID591_ID591 2.9536430395689
FID592_ID592 1.21708912756854
FID593_ID593 0.813157778417068
FID594_ID594 0.650836364227131
FID595_ID595 -1.04416218180853
FID596_ID596 -1.28471919554667
FID597_ID597 -0.56639162368592
FID598_ID598 0.0819898854966755
FID599_ID599 2.06114831084415
FID600_ID600 -0.00513741343052398
FID601_ID601 0.28193634333636
FID602_ID602 1.24601606854413
FID603_ID603 0.645178944603783
FID604_ID604 1.29996640941258
FID605_ID605 1.57685052076166
FID606_ID606 -1.75928363155771
FID607_ID607 -0.150733362985035
FID608_ID608 1.91297341035761
FID609_ID609 -2.40540458102057
FID610_ID610 -0.909166996425523
FID611_ID611 -1.21205521148487
FID612_ID612 -1.70904934828748
FID613_ID613 -0.80437094514642
FID614_ID614 -0.668927212238533
FID615_ID615 1.55137166518397
FID616_ID616 -2.00095432313485
FID617_ID617 0.562110899265072
FID618_ID618 -0.53764714913087
FID619_ID619 0.200130873733929
FID620_ID620 -0.577954944890814
FID621_ID621 0.200952198360551
FID622_ID622 2.42445640918419
FID623_ID623 0.907312716005069
FID624_ID624 1.03235499152661
FID625_ID625 -1.01769793332516
FID626_ID626 0.457510931012152
FID627_ID627 -0.244650297418677
FID628_ID628 1.76976551329388
FID629_ID629 0.686002197933611
FID630_ID630 0.277177508246035
FID631_ID631 -1.00195951962453
FID632_ID632 0.701663480631306
FID633_ID633 -1.7158228637089
FID634_ID634 0.332551644668008
FID635_ID635 0.414889174118283
FID636_ID636 0.634553307424863
FID637_ID637 2.31383148188387
FID638_ID638 -2.10107261106645
FID639_ID639 -0.491761222929612
